course_name,instructor,course_description,avg_rating,reviews_count,course_hours,lectures_count,level,price_after_discount,main_price,Bestseller,student_count,
Redux with React JS: Learn Redux with Modern React JS,Oak Academy,"Learn Redux, React Router and React Portals with my ReactJS Redux course. Master with Redux and create React app",4.4,284,3.5,28,Intermediate,230,1200,No,1606,
90 Minute Contact Manager in FileMaker Pro,John Mark Osborne,Create a Contact Manager in FileMaker Pro 15 in approximately 1 Hour,4.4,283,2,42,Beginner,230,,No,4238,
Linear Algebra Mathematics for Machine Learning Data Science,Manifold AI Learning ®,"Go Zero to Pro -  Complete linear algebra - Mathematics for data science, machine learning & Deep Learning",3.9,283,21,186,All,230,1200,No,4041,
Learn Streamlit Python,Jesse E. Agbe,Create Beautiful Data Apps and Machine Learning Web Apps In Python Faster with Streamlit,4.4,283,30,107,All,270,580,Yes,2212,
How to Make an eCommerce Website with WordPress For Beginner,Asaduzzaman Asad ( Aarav ),Learn to Use WordPress WooCommerce Plugin and Elementor Page Builder With Free Astra Theme Without Any Coding Knowledge,4.4,283,4,45,Beginner,200,230,No,45201,
SQL Programming and MySQL,Uplatz Training,"Learn SQL Programming with MySQL Database from scratch. SQL Commands, Functions, Expressions, Joins, Procedures, Views.",4.8,283,8,14,All,270,1300,No,24572,
Salesforce Lightning Flows Complete Course,Deepika Khanna,Learn the new Salesforce Lightning Flows and learn to automate your business process using Salesforce Lightning flows.,4.6,283,8,39,Beginner,230,1200,No,1274,
JavaScript for Beginners: The Complete Course for Beginners,Meta Brains,The A to Z Course to Mastering JavaScript,4.1,283,4.5,69,Beginner,230,550,No,36694,
PHP with MySQL- Procedural Part,Sujal Khatiwada,Learn to Code in PHP Procedural way in an easy and understandable way by following from basics to using MySQL with PHP,4.5,283,5,49,Beginner,200,230,No,43064,
Raspberry Pi: Make a Workbench Computer,Dr. Peter Dalmaris,Build a touch-screen driven application and control appliances and devices using a Raspberry Pi,4.1,282,11,107,Beginner,230,720,No,4866,
Fundamentals of Programming,Jose Javier Villena,"Learn the Basics of Programming in 9 languages simultaneously: Java, Python, Go, C++, PHP, Ruby, C#, JavaScript & C",3.8,282,3.5,35,Beginner,270,1300,No,16686,
Unity DOTS Fundamentals - Making a full game with ECS,Oliver Carson,Learn how to make a full game with Unity ECS and DOTS Physics,4.6,282,6.5,20,Intermediate,270,480,No,1887,
Full Stack Web Application Development with Django Framework,Uplatz Training,"Develop robust & dynamic web applications using Django, the Python-based web framework. Become Full Stack Web Developer.",4.4,282,17.5,35,All,270,1300,No,40029,
Java Socket Programming: Build a Chat Application,Abhay Redkar,Learn Java socket programming concepts and build a multi-user chat application,3.9,281,2,26,All,200,230,No,2011,
Next.js by Example,Mirko Nasato,"Develop static websites and hybrid (static+SSR) web apps with React and Next.js, including Tailwind CSS, React Query",4.7,281,8.5,99,All,270,720,No,1690,
Laravel 8 Beginner to Advance with Complete News Portal,"easy Learning, Kazi Ariyan","In This Course, You Will Learn Laravel 8 Fundamentals and  Complete Online news portal with lots of Advance Features",4.7,281,63,325,Beginner,270,1300,No,1429,
JSON - Beginners Guide to learning JSON with JavaScript,Laurence Svekis,Explore JSON and how JavaScript Objects can be used to access data within JSON data format and output to your web page,4.4,281,2.5,32,Beginner,230,1200,No,8512,
Agile Software Testing,Sorin Dumitrascu,"Agile Software Testing: Methodologies and Testing Approaches, Techniques and Tools",4.6,281,3,44,Beginner,230,720,No,8770,
Flowgear Technical Certification,Daniel Chilcott,"Learn to build Powerful Application, Data and API Integrations using the Flowgear iPaaS Platform, no Coding",4.6,280,3.5,16,Intermediate,200,230,No,864,
AWS CloudFormation Step By Step: Beginner to Intermediate,Emre Yilmaz • AWS Certified DevOps Engineer • Solutions Architect,Start learning AWS CloudFormation as a beginner from an AWS certified expert. Master at Associate-level Cloud Formation!,4.5,280,6,70,Beginner,270,720,No,2309,
Data Science and Machine Learning with Python and Libraries,The Tech X Learners,"Learn Data Science and Machine Learning with Python and Libraries such as Numpy, Matplotlib, Pandas and much more",4.3,280,27,333,Beginner,230,480,No,2005,
One-stop Ruby on Rails: Build Web Applications from Scratch,Alex Yang,"Master Ruby on Rails, HTML, CSS, APIs, and other web technologies by building Etsy, Yelp, and Craigslist from scratch.",4.4,280,18.5,129,All,270,820,No,2255,
"Build Real Software with Python, PyQt5 and QT Designer",KHDOUDI Abdelmoula,"We will build step-by-step a 6800 US Dollars real Software using Python, PyQt5 and Sqlite3. A 2h Straightforward Course.",3.7,280,2,22,All,200,230,No,12061,
An Absolute Beginner's Guide To Linux!,Ahmed Tabana,How To Get Started In Linux For Absolute Beginners,3.7,280,2.5,21,Beginner,200,230,No,10065,
Computer Vision: Face Recognition Quick Starter in Python,Abhilash Nelson,"Python Deep Learning based Face Detection, Recognition, Emotion , Gender and Age Classification using all popular models",4.6,279,9.5,91,All,320,780,Yes,5029,
Unreal Engine VR Development Fundamentals,"Tevfik Ufuk DEMİRBAŞ, IRONHEAD Games",Learn how to build the basic VR mechanics from scratch in Unreal Engine 4 using Blueprints for Oculus Quest 2,4.6,279,5.5,30,Beginner,320,1600,No,2145,
Apache Cassandra : Everything You Need To Know,Sarma Pydipally,Everything You Need To Know To Get Started With Apache Cassandra,4.5,279,7,19,Beginner,480,,No,2251,
"Python training, from scratch to penetration tester",Igneus Technologies,Thousands of jobs are waiting for python developers. Learn to make your own penetration testing GUI tools.,4.4,279,10.5,110,All,270,850,No,8224,
WPBakery Page Builder / Visual Composer Master Course,Nickie Rowley,"Easily Build Wordpress Web Pages / Wordpress Website - For Yourself, For Your Business, or For Someone Else",4.4,279,3.5,45,Beginner,230,270,No,952,
Mastering Clean Code in JavaScript,Packt Publishing,Learning the JavaScript framework is good and cleaner JavaScript is even better,4.6,279,4.5,36,Expert,270,780,No,1742,
Unity Multiplayer UNET Build Online Shooter . Code included,Yohann Taieb,All in one guide to take any Unity games into multiplayer. This is the easiest way to understand and use multiplayer,4.5,279,4,43,Intermediate,230,1200,No,72969,
Data Visualization and Interactive Dashboards with Power BI,Packt Publishing,Create stunning dashboards with Microsoft Power BI to analyze your business data and gain accurate insights,4.5,279,6.5,63,Beginner,270,1300,No,1959,
Deploy Serverless Machine Learning Models to AWS Lambda,Milan Pavlović,Use Serverless Framework for fast deployment of different ML models to scalable and cost-effective AWS Lambda service.,4.6,278,8,62,Beginner,270,320,No,2433,
Complete php mysql course - Learn php mysql and php oop,Abdull Waheed,"Php mysql complete guide learn php mysql to create calculator, currency converter & online voting system using php mysql",4.2,278,6.5,40,Expert,270,1400,No,9703,
DevOps: CI/CD with Jenkins Nexus Ansible Docker Terraform,Vinay Kumar Patil,"Learn about CI/CD -Pipeline as Code, Learn about IaC (Infrastructure as Code), Build your own virtual data centre in AWS",4.7,278,9.5,86,All,200,230,No,1920,
Introduction to Data Structures & Algorithms,Swastik Arora,Learn Data Structure & Algorithm from Scratch.,3.8,278,16.5,88,Beginner,230,1200,No,24598,
Master The Java Programming Language,Sagar Uppuluri,A step by step guide to master the Java programming language from ground up.,4.5,278,19,171,All,270,480,No,31100,
Golang for Beginners,"Mumshad Mannambeth, KodeKloud Training, Priyanka Yadav",Learn the Go programming language with Hands-On labs,4.5,278,4,82,Beginner,230,1200,No,2253,
D3.js in Action: Build 17 D3.js Data Visualization Projects,Crypters Infotech,D3.js (V 5) from Scratch! Build Useful D3.js Data Visualization Projects! D3.js for Beginners,4.8,278,17.5,145,All,270,1000,No,2728,
Build amazing real desktop application by javaFx,Mohamed Khaled Zayed,Create your Professional javafx application with a amazing user interfaces and material design,3.7,277,10,51,All,230,1200,No,933,
Instagram SwiftUI Clone | MVVM | Cloud Firestore,Stephan Dowless,Learn how to build a full scale mobile application with SwiftUI using the MVVM Architecture,4.8,277,13.5,65,Beginner,230,1200,No,1599,
Level Up Discord Bot Nodejs Development 2022,Erik Petersson,Level Up Feature For Your Server Members,4.4,277,2,25,Beginner,200,230,No,14833,
The Complete DevOps Engineer Course 2.0 - Java & Kubernetes,"Syed Raza, Syed Ali, Qasim Shah, ClayDesk E-learning",Learn how to program in Java and build scalable web applications using Kubernetes with Google Cloud platform,4.1,277,14.5,122,All,230,1200,No,6938,
Unity: Particles from beginner to advanced!,Dragan Neskovic,Take your games to the next level by recreating amazing particles seen in many pupular games nowadays.,4.5,277,2,26,All,230,1200,No,31214,
Image Recognition for Beginners using CNN in R Studio,Start-Tech Academy,Deep Learning based Convolutional Neural Networks (CNN) for Image recognition using Keras and Tensorflow in R Studio,4.6,276,6.5,59,All,200,230,No,82434,
Python for Data Science,"Starweaver Team, Paul Siegel","An introductory to intermediate level program in Python, and how to apply it in data science",4.5,276,9,61,Intermediate,270,480,No,32383,
Learn Python From Scratch - Basic to Advance,Python Programmers,This Python Course From Beginners to Advance Teaches You The Python Language in Less then 3 Hours - Python 3,3.5,276,2.5,30,Beginner,200,230,No,21573,
Learn Automation with Geb and Spock,Abode QA,"Another wrapper on Selenium WebDriver to resolve your Automation need, So learn Geb and Spock to automate",3.3,276,6.5,70,All,200,230,No,1155,
Certified Programming Guide Of C Plus Plus Course,Ron Seikh,A guide to learn the basics of C++ from scratch,3.2,276,1,5,All,230,850,No,24242,
Advanced Topics in C#,Dmitri Nesteruk,A discussion of the more complicated aspects of the C# language,4.6,276,5,45,Expert,270,480,No,2324,
Advanced Oracle ADF 12c Course,Sameh Nassar,Go more deeply inside ADF and extend your ADF experiences with advanced ADF topics,4.5,276,18.5,114,Intermediate,270,720,No,2080,
Algorithms for Job Interviews and Competitive Programming,Florian Juengermann,Quickly understand the most important Algorithms and learn how to use them to solve real Programming Problems.,4.3,276,1.5,15,Intermediate,230,530,No,15392,
The Complete Unity 5 Guide: Unity Game Development Made Easy,Ahmed Swilam,"Build Your Dream Unity Game; Learn Game Design, Game Development, C#, and Build Complete 2D & 3D Games with Unity Engine",4.2,275,17.5,249,All,230,480,No,5402,
Python GUI and Gaming 101 with Tkinter,"Avinash Jain, The Codex",Create fantastic Games and learn about Python GUI using the Tkinter Module!,3.8,275,4.5,35,All,270,720,No,3617,
Building reports in Java with JasperReports and JasperStudio,Lorenz DS,"Build a Java reporting engine with Jaspersoft Studio and Jasper Reports, a popular open-source java reports library.",3.9,275,2,19,Intermediate,200,230,No,968,
SAP MDG Workflows ( BRF+ Rule Based / Static ) with Hands-On,Vishal Saxena,"Best Course to understand MDG workflows (Static and Rule based) and configure them using BRF+ decision tables, BADI's.",4.1,275,5.5,7,All,270,820,No,1896,
Python for Beginners: The Complete Python Masterclass,"Anup Shukla, Jibok Chatterjee",Achieve a Complete Mastery over the Core Python Skills using Examples and Exercises,4.6,275,6.5,104,Beginner,270,1000,No,15356,
Learn Java and Artificial Intelligence Programming Tools,"Srinidhi Ranganathan, Sowmya Sundararajan, Saranya Srinidhi",A world-changing course on Java and Artificial Intelligence (AI) Coding Tools to learn and master in 2022,3.8,275,2.5,17,Beginner,200,230,No,58359,
Learn Advanced PHP Programming,Simon Sez IT,Are you ready to take your web dev skills to the next level? Includes 6 hours of training with exercise files.,4.3,275,6.5,52,Expert,270,600,No,1893,
Working with Concurrency in Go (Golang),Trevor Sawler,Learn the advantages and pitfalls of concurrent programming with the Go programming language,4.7,275,9.5,86,Intermediate,230,420,No,3151,
Complete C# Programming: Beginner to Advanced with C# OOP,Oak Academy,"Learn C# with hands-on projects, dive in C# OOP advanced step by step guide to classes, interfaces and C# OOP examples",4.1,275,17.5,143,All,320,1400,No,4827,
Complete Android Developer Course - Android 11 with Java,Bihan Mahadewa,Create over 50+ android activities and create your own Twitter app clone. Become a master at Android Development.,4.4,274,21.5,160,All,270,1300,No,41102,
SAP Fiori Simplified: For ABAPers,Krishna Kishor Kammaje,Specially developed crash course for ABAPers,3.8,274,4.5,19,Intermediate,230,270,No,1125,
Mastering SharePoint 2013 Development Using C# - Part II,Kameswara Sarma Uppuluri,Learn How to build Advanced Applications for SharePoint in easy steps,4.3,274,11,88,All,230,480,No,2708,
Deployment of Machine Learning Models in Production | Python,Laxmi Kant,"Deploy ML Model with BERT, DistilBERT, FastText NLP Models in Production with Flask, uWSGI, and NGINX at AWS EC2",4.2,274,9.5,85,All,200,230,No,6990,
MERN Stack Web Development with Ultimate Authentication,Ryan Dhungel,Build Ultimate Authentication Boilerplate Project with MERN Stack from Scratch to Digital Ocean Cloud Servers,4.9,274,9.5,89,All,200,230,No,1684,
Python Design Patterns,Packt Publishing,"Design patterns to improve the speed, code reuse, and performance of your Python applications",3.6,274,2.5,28,Beginner,270,780,No,1229,
MATLAB For People in Hurry,Ali Abbas,"MATLAB Course (Short, Basic & Fast) as your First Programming Language",4.4,274,2.5,29,Beginner,200,230,No,31541,
"Build Taxi Booking App like inDriver, OLA & Uber Clone App",Muhammad Ali,"Learn Flutter 3.0 & Firebase - Develop iOS & Android Largest Ride Sharing and Taxi Apps like Uber, myTaxi & Lyft Clone",4.4,274,26,136,All,230,270,No,1670,
The Complete Python Masterclass : Become a Python Engineer,Khan School,"Python For All : Basics, Intermediate and Advance Level Concepts + Learn to make Games and Real Time Applications",4.5,273,41.5,271,All,230,720,No,815,
